,date,entity,classification,softmax,article_count
4708,2023-10-25,BA,NEGATIVE,"{'positive': 0.0018004431622102857, 'neutral': 0.20875726950665316, 'negative': 0.7894422660271326}",1
4709,2023-10-25,GOOG,NEGATIVE,"{'positive': 0.02696285501588136, 'neutral': 0.2284140191040933, 'negative': 0.7446231206413358}",1
4710,2023-10-25,GOOGL,NEGATIVE,"{'positive': 0.02696285501588136, 'neutral': 0.2284140191040933, 'negative': 0.7446231206413358}",1
4711,2023-10-25,HAS,NEUTRAL,"{'positive': 0.1949191260326683, 'neutral': 0.7697395156397402, 'negative': 0.03534134958544429}",7
4712,2023-10-25,IT,NEUTRAL,"{'positive': 0.12094765804919293, 'neutral': 0.80975613048886, 'negative': 0.06929621714376848}",12
4713,2023-10-25,LOW,NEGATIVE,"{'positive': 0.05597091279923916, 'neutral': 0.16433139145374298, 'negative': 0.7796976715326309}",1
4714,2023-10-25,META,POSITIVE,"{'positive': 0.7040105876097057, 'neutral': 0.009024386801424302, 'negative': 0.28696501210756004}",1
4715,2023-10-25,MSFT,POSITIVE,"{'positive': 0.6090640425682068, 'neutral': 0.3341357111930847, 'negative': 0.05680025555193424}",1
4716,2023-10-25,NVDA,NEUTRAL,"{'positive': 0.0005153992096893489, 'neutral': 0.9974838197231293, 'negative': 0.002000792184844613}",1
4717,2023-10-25,ON,NEUTRAL,"{'positive': 0.012465818678502005, 'neutral': 0.8746584240304521, 'negative': 0.1128757631981096}",11
4718,2023-10-25,SO,NEUTRAL,"{'positive': 0.025862907326275792, 'neutral': 0.969832256436348, 'negative': 0.004304835019866005}",2
4719,2023-10-25,TECH,NEGATIVE,"{'positive': 0.4769901106483303, 'neutral': 0.02379571122583002, 'negative': 0.4992142172413878}",2
4720,2023-10-25,TGT,NEUTRAL,"{'positive': 0.003757028258405626, 'neutral': 0.9831042289733887, 'negative': 0.013138696551322937}",2
4721,2023-10-26,A,NEUTRAL,"{'positive': 0.26847159565192413, 'neutral': 0.5992877502772026, 'negative': 0.1322406513302573}",16
4722,2023-10-26,ALL,NEUTRAL,"{'positive': 0.0015577945984356727, 'neutral': 0.9916661878426869, 'negative': 0.006775988285274555}",2
4723,2023-10-26,AMZN,NEUTRAL,"{'positive': 0.05239329431372296, 'neutral': 0.5543746682150024, 'negative': 0.3932320257549041}",2
4724,2023-10-26,ARE,NEGATIVE,"{'positive': 0.029312095469712012, 'neutral': 0.3478016406696822, 'negative': 0.6228862699769836}",7
4725,2023-10-26,COST,NEUTRAL,"{'positive': 0.0025668933521956205, 'neutral': 0.9956211447715759, 'negative': 0.0018119834130629897}",1
4726,2023-10-26,DIS,NEUTRAL,"{'positive': 0.0021868646144866943, 'neutral': 0.9697617888450623, 'negative': 0.028051326051354408}",1
4727,2023-10-26,GOOG,NEUTRAL,"{'positive': 0.05239049244361619, 'neutral': 0.9446079581975937, 'negative': 0.0030015846714377403}",2
4728,2023-10-26,GOOGL,NEUTRAL,"{'positive': 0.05239049244361619, 'neutral': 0.9446079581975937, 'negative': 0.0030015846714377403}",2
4729,2023-10-26,HAS,NEUTRAL,"{'positive': 0.09282703511794184, 'neutral': 0.8424691116023395, 'negative': 0.0647038546853259}",9
4730,2023-10-26,ICE,NEGATIVE,"{'positive': 0.03048816944162051, 'neutral': 0.04961291948954264, 'negative': 0.9198989272117615}",1
4731,2023-10-26,IT,NEUTRAL,"{'positive': 0.15244769552671827, 'neutral': 0.7231014497328729, 'negative': 0.12445085041625113}",12
4732,2023-10-26,KEY,NEUTRAL,"{'positive': 0.00456028338521719, 'neutral': 0.9945170283317566, 'negative': 0.000922739040106535}",1
4733,2023-10-26,META,NEUTRAL,"{'positive': 0.2511447424767539, 'neutral': 0.5796278019552119, 'negative': 0.16922745574265718}",1
4734,2023-10-26,MSFT,NEUTRAL,"{'positive': 0.005188722396269441, 'neutral': 0.9945682883262634, 'negative': 0.00024299426877405494}",1
4735,2023-10-26,NOW,NEUTRAL,"{'positive': 0.010686438763514161, 'neutral': 0.9778180122375488, 'negative': 0.01149548587272875}",1
4736,2023-10-26,ON,NEUTRAL,"{'positive': 0.05928758855792694, 'neutral': 0.7512458498054184, 'negative': 0.1894665681475696}",10
4737,2023-10-26,PEAK,NEUTRAL,"{'positive': 0.0005653703410644084, 'neutral': 0.9967326521873474, 'negative': 0.002702002413570881}",2
4738,2023-10-26,SO,NEGATIVE,"{'positive': 0.013633660320192576, 'neutral': 0.41245484352111816, 'negative': 0.5739115139469504}",1
4739,2023-10-26,TECH,POSITIVE,"{'positive': 0.9526314735412598, 'neutral': 0.04491010308265686, 'negative': 0.002458411967381835}",1
4740,2023-10-26,TGT,NEUTRAL,"{'positive': 0.009803109696977551, 'neutral': 0.9799534011454809, 'negative': 0.010243472770699077}",2
4741,2023-10-27,A,NEUTRAL,"{'positive': 0.09470339761356837, 'neutral': 0.7335558662766737, 'negative': 0.17174073284434765}",14
4742,2023-10-27,ALL,NEUTRAL,"{'positive': 0.09659956325776875, 'neutral': 0.5381094130376974, 'negative': 0.36529103711169836}",4
4743,2023-10-27,AMZN,NEUTRAL,"{'positive': 0.0011003130020981189, 'neutral': 0.9468340799212456, 'negative': 0.052065628486161586}",2
4744,2023-10-27,APP,NEUTRAL,"{'positive': 0.00229496241081506, 'neutral': 0.9973714053630829, 'negative': 0.00033370564051438123}",1
4745,2023-10-27,ARE,NEUTRAL,"{'positive': 0.009052926508916748, 'neutral': 0.9057347061236699, 'negative': 0.08521237891503712}",5
4746,2023-10-27,COST,NEUTRAL,"{'positive': 0.002580336993560195, 'neutral': 0.9956111311912537, 'negative': 0.0018085538176819682}",1
4747,2023-10-27,D,NEUTRAL,"{'positive': 0.0008729287656024098, 'neutral': 0.9955304265022278, 'negative': 0.0035965570714324713}",1
4748,2023-10-27,EA,NEUTRAL,"{'positive': 0.0010395271237939596, 'neutral': 0.997626930475235, 'negative': 0.001333585474640131}",1
4749,2023-10-27,FOX,NEUTRAL,"{'positive': 0.000761218398110941, 'neutral': 0.9958860874176025, 'negative': 0.003352688276208937}",1
4750,2023-10-27,FOXA,NEUTRAL,"{'positive': 0.0010875753941945732, 'neutral': 0.9277549088001251, 'negative': 0.0711575597524643}",1
4751,2023-10-27,HAS,NEUTRAL,"{'positive': 0.014766169657862824, 'neutral': 0.7793221037311937, 'negative': 0.20591172546449502}",10
4752,2023-10-27,IT,NEUTRAL,"{'positive': 0.03589438295675338, 'neutral': 0.8126136314045143, 'negative': 0.15149198023587107}",9
4753,2023-10-27,KEY,NEUTRAL,"{'positive': 0.004583980422466993, 'neutral': 0.9944891035556793, 'negative': 0.0009268970170523971}",1
4754,2023-10-27,META,NEUTRAL,"{'positive': 0.0022708112373948097, 'neutral': 0.7723789215087891, 'negative': 0.2253503054380417}",1
4755,2023-10-27,NOW,NEUTRAL,"{'positive': 0.015184353105723858, 'neutral': 0.8373065888881683, 'negative': 0.14750905195251107}",2
4756,2023-10-27,ON,NEUTRAL,"{'positive': 0.03128624017597111, 'neutral': 0.780773474801879, 'negative': 0.18794028929056147}",12
4757,2023-10-27,SEE,NEUTRAL,"{'positive': 0.002884108806028962, 'neutral': 0.9912066534161568, 'negative': 0.005909276253078133}",2
4758,2023-10-27,SO,NEUTRAL,"{'positive': 0.0054396474401333505, 'neutral': 0.8760559456689017, 'negative': 0.11850442726364625}",2
4759,2023-10-27,TGT,NEUTRAL,"{'positive': 0.04777512815780938, 'neutral': 0.8814022441705067, 'negative': 0.07082267384976149}",2
4760,2023-10-27,WELL,POSITIVE,"{'positive': 0.6919962465763092, 'neutral': 0.30479009449481964, 'negative': 0.0032136403024196625}",1
4761,2023-10-28,A,NEUTRAL,"{'positive': 0.07187431027791925, 'neutral': 0.8509224964942271, 'negative': 0.07720319937300059}",6
4762,2023-10-28,ALL,NEGATIVE,"{'positive': 0.006132741691544652, 'neutral': 0.38595204055309296, 'negative': 0.6079152226448059}",1
4763,2023-10-28,ARE,NEGATIVE,"{'positive': 0.004147459224138099, 'neutral': 0.3970412316945537, 'negative': 0.5988113291483993}",4
4764,2023-10-28,GOOG,NEUTRAL,"{'positive': 0.0007630843610968441, 'neutral': 0.9990814924240112, 'negative': 0.00015539474406978115}",1
4765,2023-10-28,GOOGL,NEUTRAL,"{'positive': 0.0007630843610968441, 'neutral': 0.9990814924240112, 'negative': 0.00015539474406978115}",1
4766,2023-10-28,HAS,NEUTRAL,"{'positive': 0.09557698041963804, 'neutral': 0.5106226215042019, 'negative': 0.3938003696667794}",3
4767,2023-10-28,IT,NEUTRAL,"{'positive': 0.048496215790862954, 'neutral': 0.9061520773352999, 'negative': 0.04535169296502841}",5
4768,2023-10-28,META,NEUTRAL,"{'positive': 0.2881397604942322, 'neutral': 0.5167463421821594, 'negative': 0.1951139271259308}",1
4769,2023-10-28,NOW,NEUTRAL,"{'positive': 0.028899808259059984, 'neutral': 0.838678648074468, 'negative': 0.1324215501663275}",3
4770,2023-10-28,ON,NEUTRAL,"{'positive': 0.014823001786135137, 'neutral': 0.6486667554825545, 'negative': 0.33651023271765246}",5
4771,2023-10-28,TECH,NEUTRAL,"{'positive': 0.35599221964366734, 'neutral': 0.47763825724832715, 'negative': 0.16636954210407567}",1
4772,2023-10-28,WELL,POSITIVE,"{'positive': 0.6476998627185822, 'neutral': 0.34898029267787933, 'negative': 0.0033197859302163124}",1
4773,2023-10-29,A,NEUTRAL,"{'positive': 0.014994475797159248, 'neutral': 0.6997423439974942, 'negative': 0.28526318418981883}",7
4774,2023-10-29,ALL,NEUTRAL,"{'positive': 0.00020912419131491333, 'neutral': 0.9940895736217499, 'negative': 0.005701296962797642}",1
4775,2023-10-29,ARE,NEUTRAL,"{'positive': 0.03977676329668611, 'neutral': 0.959010973572731, 'negative': 0.001212264076457359}",2
4776,2023-10-29,HAS,NEUTRAL,"{'positive': 0.0030462353698870476, 'neutral': 0.9555055802067121, 'negative': 0.04144815533072688}",4
4777,2023-10-29,IT,NEUTRAL,"{'positive': 0.17572246002077008, 'neutral': 0.7523914338089526, 'negative': 0.07188610218872782}",5
4778,2023-10-29,META,NEUTRAL,"{'positive': 0.3061386048793793, 'neutral': 0.4840327501296997, 'negative': 0.2098286896944046}",1
4779,2023-10-29,MPC,NEUTRAL,"{'positive': 0.0002673835842870176, 'neutral': 0.9995303153991699, 'negative': 0.00020234797557350248}",1
4780,2023-10-29,ON,NEUTRAL,"{'positive': 0.0011849862057715654, 'neutral': 0.9715896248817444, 'negative': 0.027225386817008257}",5
4781,2023-10-29,RE,NEUTRAL,"{'positive': 0.0005582693556789309, 'neutral': 0.9969295561313629, 'negative': 0.0025121549842879176}",1
4782,2023-10-29,TGT,NEUTRAL,"{'positive': 0.001250009168870747, 'neutral': 0.7391816973686218, 'negative': 0.2595682740211487}",1
4783,2023-10-29,TSLA,NEUTRAL,"{'positive': 0.0026927711442112923, 'neutral': 0.9911571741104126, 'negative': 0.006150145083665848}",1
4784,2023-10-30,A,NEUTRAL,"{'positive': 0.05326953995664565, 'neutral': 0.795834982941878, 'negative': 0.15089547988970842}",19
4785,2023-10-30,AAPL,NEUTRAL,"{'positive': 0.0012357357772998512, 'neutral': 0.9872657954692841, 'negative': 0.011498495936393738}",1
4786,2023-10-30,ALL,NEUTRAL,"{'positive': 0.0015721062760955344, 'neutral': 0.7100881636142731, 'negative': 0.2883397634917249}",1
4787,2023-10-30,APP,NEUTRAL,"{'positive': 0.14391200244426727, 'neutral': 0.8526540398597717, 'negative': 0.0034339039120823145}",1
4788,2023-10-30,ARE,NEUTRAL,"{'positive': 0.02595348612856595, 'neutral': 0.7340607573309158, 'negative': 0.2399857605489063}",12
4789,2023-10-30,GOOG,NEUTRAL,"{'positive': 0.3672772733594424, 'neutral': 0.63107288309506, 'negative': 0.0016498471377417445}",1
4790,2023-10-30,GOOGL,NEUTRAL,"{'positive': 0.3672772733594424, 'neutral': 0.63107288309506, 'negative': 0.0016498471377417445}",1
4791,2023-10-30,HAS,NEUTRAL,"{'positive': 0.22334246771194255, 'neutral': 0.7292241652394296, 'negative': 0.04743336807005107}",8
4792,2023-10-30,IT,NEUTRAL,"{'positive': 0.1916707367805534, 'neutral': 0.5016879208726948, 'negative': 0.3066413488822374}",13
4793,2023-10-30,MCD,NEUTRAL,"{'positive': 0.04380798526108265, 'neutral': 0.9555847346782684, 'negative': 0.000607326888712123}",1
4794,2023-10-30,META,NEUTRAL,"{'positive': 0.0017193503694475762, 'neutral': 0.997178852558136, 'negative': 0.0011018218709588318}",2
4795,2023-10-30,NOW,NEUTRAL,"{'positive': 0.0012357415398582816, 'neutral': 0.9247942864894867, 'negative': 0.07397001583012752}",2
4796,2023-10-30,ON,NEUTRAL,"{'positive': 0.014885723468065002, 'neutral': 0.7125339203324661, 'negative': 0.27258035493924077}",15
4797,2023-10-30,PEAK,NEUTRAL,"{'positive': 0.0004321394250534164, 'neutral': 0.9970468729734421, 'negative': 0.002520988501297931}",2
4798,2023-10-30,PM,NEUTRAL,"{'positive': 0.000602073545451276, 'neutral': 0.998477170864741, 'negative': 0.0009207426531550785}",1
4799,2023-10-30,SEE,NEUTRAL,"{'positive': 0.0012076212345467259, 'neutral': 0.9853304624557495, 'negative': 0.013461894122883677}",2
4800,2023-10-30,SO,NEUTRAL,"{'positive': 0.00331029953667894, 'neutral': 0.9320611506700516, 'negative': 0.06462856382131577}",2
4801,2023-10-30,TGT,NEUTRAL,"{'positive': 0.004452372435480356, 'neutral': 0.8705383837223053, 'negative': 0.1250092051923275}",2
4802,2023-10-30,WELL,NEUTRAL,"{'positive': 0.3719474524259567, 'neutral': 0.38712508976459503, 'negative': 0.24092747108079493}",1
4803,2023-10-31,A,NEUTRAL,"{'positive': 0.05857746353058631, 'neutral': 0.8130673849421305, 'negative': 0.12835514836981707}",13
4804,2023-10-31,ALL,NEUTRAL,"{'positive': 0.0031713413300167304, 'neutral': 0.7171883140690625, 'negative': 0.27964037260971963}",4
4805,2023-10-31,APP,NEGATIVE,"{'positive': 0.001689984230324626, 'neutral': 0.2698630839586258, 'negative': 0.7284469306468964}",1
4806,2023-10-31,ARE,NEUTRAL,"{'positive': 0.029333270408019727, 'neutral': 0.6285152283334543, 'negative': 0.3421514929344147}",9
4807,2023-10-31,BEN,NEUTRAL,"{'positive': 0.01563515278394334, 'neutral': 0.9818172305822372, 'negative': 0.0025476047303527594}",2
4808,2023-10-31,GOOG,NEUTRAL,"{'positive': 0.0046599651395808905, 'neutral': 0.9881128370761871, 'negative': 0.007227179827168584}",1
4809,2023-10-31,GOOGL,NEUTRAL,"{'positive': 0.0046599651395808905, 'neutral': 0.9881128370761871, 'negative': 0.007227179827168584}",1
4810,2023-10-31,HAS,NEUTRAL,"{'positive': 0.01844844334869228, 'neutral': 0.8434258216378415, 'negative': 0.13812572891592503}",6
4811,2023-10-31,IT,NEUTRAL,"{'positive': 0.017366214386041728, 'neutral': 0.8399213500025211, 'negative': 0.14271241364592926}",12
4812,2023-10-31,KEY,NEUTRAL,"{'positive': 0.001432256103726104, 'neutral': 0.984928548336029, 'negative': 0.013639218639582396}",1
4813,2023-10-31,LOW,NEUTRAL,"{'positive': 0.021055620163679123, 'neutral': 0.8704999387264252, 'negative': 0.10844440758228302}",1
4814,2023-10-31,NOW,NEUTRAL,"{'positive': 0.001795295625925064, 'neutral': 0.9901457726955414, 'negative': 0.008058956562308595}",1
4815,2023-10-31,ON,NEUTRAL,"{'positive': 0.03715348011120161, 'neutral': 0.7819548977325975, 'negative': 0.18089163412361775}",11
4816,2023-10-31,PEAK,NEUTRAL,"{'positive': 0.03663130011409521, 'neutral': 0.7654998749494553, 'negative': 0.19786878302693367}",1
4817,2023-10-31,PM,NEUTRAL,"{'positive': 0.0007034469745121896, 'neutral': 0.9539826869964599, 'negative': 0.045313829637598245}",1
4818,2023-10-31,RE,NEUTRAL,"{'positive': 0.0012992620080088575, 'neutral': 0.9981038570404053, 'negative': 0.0005968894887094697}",1
4819,2023-10-31,SEE,NEUTRAL,"{'positive': 0.003949462901800871, 'neutral': 0.9900822341442108, 'negative': 0.005968243815004826}",1
4820,2023-10-31,SO,NEUTRAL,"{'positive': 0.003023324883542955, 'neutral': 0.9525090008974075, 'negative': 0.04446760006248951}",2
4821,2023-10-31,TECH,NEUTRAL,"{'positive': 0.0014212895766831934, 'neutral': 0.7879055291414261, 'negative': 0.2106731797393877}",1
4822,2023-10-31,TGT,NEUTRAL,"{'positive': 0.2661332211301973, 'neutral': 0.5945276592547695, 'negative': 0.13933912698024262}",5
4823,2023-11-01,A,NEUTRAL,"{'positive': 0.012984796366613725, 'neutral': 0.7650273487550582, 'negative': 0.22198786038946783}",16
4824,2023-11-01,AAPL,NEUTRAL,"{'positive': 0.04501986177638173, 'neutral': 0.947798877954483, 'negative': 0.007181248161941767}",1
4825,2023-11-01,ALL,NEUTRAL,"{'positive': 0.002428736537694931, 'neutral': 0.738524779677391, 'negative': 0.259046522929566}",1
4826,2023-11-01,ARE,NEUTRAL,"{'positive': 0.14841092720298849, 'neutral': 0.6695000751321858, 'negative': 0.18208900703383668}",9
4827,2023-11-01,CAT,NEUTRAL,"{'positive': 0.0485661830753088, 'neutral': 0.751070499420166, 'negative': 0.20036332914605737}",1
4828,2023-11-01,COST,NEGATIVE,"{'positive': 0.023421806283295155, 'neutral': 0.3500464881459872, 'negative': 0.6265317185316235}",1
4829,2023-11-01,GOOG,NEUTRAL,"{'positive': 0.0004601134278345853, 'neutral': 0.9990721146265665, 'negative': 0.00046770866417015594}",1
4830,2023-11-01,GOOGL,NEUTRAL,"{'positive': 0.0004601134278345853, 'neutral': 0.9990721146265665, 'negative': 0.00046770866417015594}",1
4831,2023-11-01,HAS,NEUTRAL,"{'positive': 0.014175539314591886, 'neutral': 0.6608888252982991, 'negative': 0.32493563969362554}",7
4832,2023-11-01,IT,NEUTRAL,"{'positive': 0.10198874943792664, 'neutral': 0.8124441092480318, 'negative': 0.08556713677635007}",12
4833,2023-11-01,LOW,NEUTRAL,"{'positive': 0.021100452169775963, 'neutral': 0.8710173964500427, 'negative': 0.10788208246231079}",1
4834,2023-11-01,NOW,NEUTRAL,"{'positive': 0.0020366752287372947, 'neutral': 0.8308615982532501, 'negative': 0.16710171848535538}",1
4835,2023-11-01,ON,NEUTRAL,"{'positive': 0.03612078221833511, 'neutral': 0.7730976092992965, 'negative': 0.1907816014593946}",14
4836,2023-11-01,PM,NEUTRAL,"{'positive': 0.0005316775423125364, 'neutral': 0.9976561516523361, 'negative': 0.0018121717148460448}",1
4837,2023-11-01,SEE,POSITIVE,"{'positive': 0.7139741778373718, 'neutral': 0.26746517419815063, 'negative': 0.01856064610183239}",1
4838,2023-11-01,TGT,POSITIVE,"{'positive': 0.9888105392456055, 'neutral': 0.007882033474743366, 'negative': 0.0033073751255869865}",1
4839,2023-11-01,WELL,NEUTRAL,"{'positive': 0.07262911842553876, 'neutral': 0.5658658742904663, 'negative': 0.3615049868822098}",2
4840,2023-11-02,A,NEUTRAL,"{'positive': 0.11623405089988545, 'neutral': 0.6400286709228726, 'negative': 0.24373727610853044}",14
4841,2023-11-02,AAPL,POSITIVE,"{'positive': 0.8619755638970269, 'neutral': 0.11635964239637057, 'negative': 0.02166477394186788}",1
4842,2023-11-02,ALL,NEUTRAL,"{'positive': 0.3962747622281313, 'neutral': 0.5227088034152985, 'negative': 0.08101643843110651}",3
4843,2023-11-02,ARE,NEUTRAL,"{'positive': 0.025492942893950595, 'neutral': 0.7969519581524299, 'negative': 0.17755509713404527}",11
4844,2023-11-02,HAS,NEUTRAL,"{'positive': 0.18495339300999555, 'neutral': 0.6631100311869119, 'negative': 0.15193657338337774}",6
4845,2023-11-02,IT,NEUTRAL,"{'positive': 0.15883830493038356, 'neutral': 0.6047928941870728, 'negative': 0.23636880322968254}",10
4846,2023-11-02,LOW,NEUTRAL,"{'positive': 0.019394978880882263, 'neutral': 0.5248131938278675, 'negative': 0.4557918328791857}",1
4847,2023-11-02,META,NEGATIVE,"{'positive': 0.0037421409506350756, 'neutral': 0.27273043990135193, 'negative': 0.7235274314880371}",1
4848,2023-11-02,NOW,NEUTRAL,"{'positive': 0.04607891908381134, 'neutral': 0.754837229847908, 'negative': 0.19908384876907803}",2
4849,2023-11-02,ON,NEUTRAL,"{'positive': 0.023352769942393662, 'neutral': 0.8471589646224017, 'negative': 0.12948826409901137}",12
4850,2023-11-02,PEAK,NEUTRAL,"{'positive': 0.018739845603704453, 'neutral': 0.9779355525970459, 'negative': 0.003324605291709304}",1
4851,2023-11-02,PM,NEUTRAL,"{'positive': 0.003325026365928352, 'neutral': 0.9864726662635803, 'negative': 0.01020229235291481}",1
4852,2023-11-02,RE,NEUTRAL,"{'positive': 0.0030629171524196863, 'neutral': 0.9958314299583435, 'negative': 0.0011056649964302778}",1
4853,2023-11-02,SEE,NEUTRAL,"{'positive': 0.03728480254358146, 'neutral': 0.8956327711542448, 'negative': 0.06708237561785306}",3
4854,2023-11-02,SO,NEUTRAL,"{'positive': 0.0008501784759573638, 'neutral': 0.9987953901290894, 'negative': 0.000354447984136641}",1
4855,2023-11-02,TGT,NEUTRAL,"{'positive': 0.003315100162581075, 'neutral': 0.9612670534600815, 'negative': 0.03541784506160184}",6
4856,2023-11-02,UBER,NEUTRAL,"{'positive': 0.0009324072910073612, 'neutral': 0.9840364115578788, 'negative': 0.015031174365763686}",1
